label	norm	preferred_surface	count_hint_sum	n_sources	source_files	variants
PERSON	what's this? ven. cūḷa panthaka	What's this? Ven. Cūḷa Panthaka	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Cūḷa Panthaka
PERSON	what's this? ven. dabba mallaputta	What's this? Ven. Dabba Mallaputta	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Dabba Mallaputta
PERSON	what's this? ven. dasaka	What's this? Ven. Dasaka	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Dasaka
PERSON	what's this? ven. elder	What's this? Ven. Elder	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Elder
PERSON	what's this? ven. elephant-trainer's son	What's this? Ven. Elephant-trainer's Son	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Elephant-trainer's Son
PERSON	what's this? ven. girimananda	What's this? Ven. Girimananda	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Girimananda
PERSON	what's this? ven. godatta	What's this? Ven. Godatta	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Godatta
PERSON	what's this? ven. isidatta	What's this? Ven. Isidatta	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Isidatta
PERSON	what's this? ven. kaccaana	What's this? Ven. Kaccaana	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Kaccaana
PERSON	what's this? ven. kaccaayana	What's this? Ven. Kaccaayana	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Kaccaayana
PERSON	what's this? ven. kamabhu	What's this? Ven. Kamabhu	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Kamabhu
PERSON	what's this? ven. kassapa	What's this? Ven. Kassapa	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Kassapa
PERSON	what's this? ven. khemaka	What's this? Ven. Khemaka	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Khemaka
PERSON	what's this? ven. khemaka's	What's this? Ven. Khemaka's	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Khemaka's
PERSON	what's this? ven. kondañña	What's this? Ven. Kondañña	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Kondañña
PERSON	"what's this? ven. maalu""nkyaputta"	"What's this? Ven. Maalu""nkyaputta"	1	1	graph/entities/TEXT/persons_inc_missing.txt	"What's this? Ven. Maalu""nkyaputta"
PERSON	what's this? ven. magandiya	What's this? Ven. Magandiya	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Magandiya
PERSON	what's this? ven. maha cunda	What's this? Ven. Maha Cunda	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Maha Cunda
PERSON	what's this? ven. maha kaccana	What's this? Ven. Maha Kaccana	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Maha Kaccana
PERSON	what's this? ven. maha kaccayana	What's this? Ven. Maha Kaccayana	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Maha Kaccayana
PERSON	what's this? ven. maha kaccayana's words	What's this? Ven. Maha Kaccayana's words	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Maha Kaccayana's words
PERSON	what's this? ven. maha kappina	What's this? Ven. Maha Kappina	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Maha Kappina
PERSON	what's this? ven. maha kassapa	What's this? Ven. Maha Kassapa	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Maha Kassapa
PERSON	what's this? ven. maha kotthita	What's this? Ven. Maha Kotthita	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Maha Kotthita
PERSON	what's this? ven. maha moggallana	What's this? Ven. Maha Moggallana	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Maha Moggallana
PERSON	what's this? ven. mahacunda	What's this? Ven. MahaCunda	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. MahaCunda
PERSON	what's this? ven. mahaka	What's this? Ven. Mahaka	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Mahaka
PERSON	what's this? ven. mahakotthita	What's this? Ven. MahaKotthita	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. MahaKotthita
PERSON	what's this? ven. mahā cunda	What's this? Ven. Mahā Cunda	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Mahā Cunda
PERSON	what's this? ven. mahā kappina	What's this? Ven. Mahā Kappina	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Mahā Kappina
PERSON	what's this? ven. mahā koṭṭhita	What's this? Ven. Mahā Koṭṭhita	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Mahā Koṭṭhita
PERSON	what's this? ven. mahā moggalāna	What's this? Ven. Mahā Moggalāna	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Mahā Moggalāna
PERSON	what's this? ven. mahā soṇa	What's this? Ven. Mahā Soṇa	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Mahā Soṇa
PERSON	what's this? ven. malunkyaputta	What's this? Ven. Malunkyaputta	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Malunkyaputta
PERSON	what's this? ven. migajaala	What's this? Ven. Migajaala	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Migajaala
PERSON	what's this? ven. migajala	What's this? Ven. Migajala	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Migajala
PERSON	what's this? ven. moggallaana	What's this? Ven. Moggallaana	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Moggallaana
PERSON	what's this? ven. musila	What's this? Ven. Musila	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Musila
PERSON	what's this? ven. nagita	What's this? Ven. Nagita	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Nagita
PERSON	what's this? ven. nanda	What's this? Ven. Nanda	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Nanda
PERSON	what's this? ven. narada	What's this? Ven. Narada	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Narada
PERSON	what's this? ven. nāgasamāla	What's this? Ven. Nāgasamāla	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Nāgasamāla
PERSON	what's this? ven. pavittha	What's this? Ven. Pavittha	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Pavittha
PERSON	what's this? ven. pi.n.dola-bhaaradvaaja	What's this? Ven. Pi.n.dola-Bhaaradvaaja	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Pi.n.dola-Bhaaradvaaja
PERSON	what's this? ven. pilindavaccha	What's this? Ven. Pilindavaccha	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Pilindavaccha
PERSON	what's this? ven. pindola bharadvaja	What's this? Ven. Pindola Bharadvaja	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Pindola Bharadvaja
PERSON	what's this? ven. pukkusati	What's this? Ven. Pukkusati	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Pukkusati
PERSON	what's this? ven. radha	What's this? Ven. Radha	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Radha
PERSON	what's this? ven. rahula	What's this? Ven. Rahula	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Rahula
PERSON	what's this? ven. revata	What's this? Ven. Revata	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Revata
PERSON	what's this? ven. saariputta	What's this? Ven. Saariputta	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Saariputta
PERSON	what's this? ven. sabhiya kaccana	What's this? Ven. Sabhiya Kaccana	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Sabhiya Kaccana
PERSON	what's this? ven. samiddhi	What's this? Ven. Samiddhi	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Samiddhi
PERSON	what's this? ven. sandha	What's this? Ven. Sandha	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Sandha
PERSON	what's this? ven. sariputta	What's this? Ven. Sariputta	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Sariputta
PERSON	what's this? ven. saṅgāmaji	What's this? Ven. Saṅgāmaji	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Saṅgāmaji
PERSON	what's this? ven. sir	What's this? Ven. Sir	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Sir
PERSON	what's this? ven. soṇa	What's this? Ven. Soṇa	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Soṇa
PERSON	what's this? ven. subhadda	What's this? Ven. Subhadda	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Subhadda
PERSON	what's this? ven. subhūti	What's this? Ven. Subhūti	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Subhūti
PERSON	what's this? ven. susima	What's this? Ven. Susima	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Susima
PERSON	what's this? ven. tissa	What's this? Ven. Tissa	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Tissa
PERSON	what's this? ven. udaayii	What's this? Ven. Udaayii	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Udaayii
PERSON	what's this? ven. udāyin	What's this? Ven. Udāyin	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Udāyin
PERSON	what's this? ven. upali	What's this? Ven. Upali	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Upali
PERSON	what's this? ven. upasena	What's this? Ven. Upasena	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Upasena
PERSON	what's this? ven. upasena vaṅgantaputta	What's this? Ven. Upasena Vaṅgantaputta	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Upasena Vaṅgantaputta
PERSON	what's this? ven. upavana	What's this? Ven. Upavana	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Upavana
PERSON	what's this? ven. uttara	What's this? Ven. Uttara	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Uttara
PERSON	what's this? ven. vakkali	What's this? Ven. Vakkali	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Vakkali
PERSON	what's this? ven. vangisa	What's this? Ven. Vangisa	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Vangisa
PERSON	what's this? ven. yamaka	What's this? Ven. Yamaka	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Yamaka
PERSON	what's this? ven. yasoja	What's this? Ven. Yasoja	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven. Yasoja
PERSON	what's this? ven.-moliya-phagguna	What's this? Ven.-Moliya-Phagguna	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Ven.-Moliya-Phagguna
PERSON	what's this? vendu	What's this? Vendu	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Vendu
PERSON	what's this? venerable aananda	What's this? Venerable Aananda	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Aananda
PERSON	what's this? venerable aggivessana	What's this? Venerable Aggivessana	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Aggivessana
PERSON	what's this? venerable ajita	What's this? Venerable Ajita	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Ajita
PERSON	what's this? venerable ananda	What's this? venerable Ananda	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? venerable Ananda
PERSON	what's this? venerable anuruddha	What's this? Venerable Anuruddha	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Anuruddha
PERSON	what's this? venerable bhaaradvaaja	What's this? Venerable Bhaaradvaaja	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Bhaaradvaaja
PERSON	what's this? venerable bhaddiya	What's this? Venerable Bhaddiya	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Bhaddiya
PERSON	what's this? venerable bhaddiya the dwarf	What's this? Venerable Bhaddiya the Dwarf	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Bhaddiya the Dwarf
PERSON	what's this? venerable bharadvaja	What's this? venerable Bharadvaja	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? venerable Bharadvaja
PERSON	what's this? venerable cundaka	What's this? Venerable Cundaka	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Cundaka
PERSON	what's this? venerable girimananda	What's this? Venerable Girimananda	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Girimananda
PERSON	what's this? venerable gosala	What's this? Venerable Gosala	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Gosala
PERSON	what's this? venerable gotama	What's this? venerable Gotama	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? venerable Gotama
PERSON	what's this? venerable kaccaana	What's this? Venerable Kaccaana	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Kaccaana
PERSON	what's this? venerable kaccayana	What's this? Venerable Kaccayana	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Kaccayana
PERSON	what's this? venerable kassapa	What's this? Venerable Kassapa	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Kassapa
PERSON	what's this? venerable khemaka	What's this? Venerable Khemaka	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Khemaka
PERSON	what's this? venerable ko.t.thika	What's this? Venerable Ko.t.thika	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Ko.t.thika
PERSON	what's this? venerable koṇḍañña	What's this? venerable Koṇḍañña	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? venerable Koṇḍañña
PERSON	what's this? venerable kāmabhū	What's this? Venerable Kāmabhū	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Kāmabhū
PERSON	what's this? venerable maha cunda	What's this? Venerable Maha Cunda	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Maha Cunda
PERSON	what's this? venerable maha kassapa	What's this? Venerable Maha Kassapa	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Maha Kassapa
PERSON	what's this? venerable maha-cunda	What's this? venerable Maha-Cunda	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? venerable Maha-Cunda
PERSON	what's this? venerable mahaa-kassapa	What's this? Venerable Mahaa-Kassapa	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Mahaa-Kassapa
PERSON	what's this? venerable mahamoggllana	What's this? Venerable Mahamoggllana	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Mahamoggllana
PERSON	what's this? venerable meghiya	What's this? Venerable Meghiya	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Meghiya
PERSON	what's this? venerable mettagu	What's this? Venerable Mettagu	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Mettagu
PERSON	what's this? venerable mogharaja	What's this? Venerable Mogharaja	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Mogharaja
PERSON	what's this? venerable moliya-phagguna	What's this? venerable Moliya-Phagguna	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? venerable Moliya-Phagguna
PERSON	what's this? venerable nagasamala	What's this? Venerable Nagasamala	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Nagasamala
PERSON	what's this? venerable nanda	What's this? Venerable Nanda	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Nanda
PERSON	what's this? venerable nandaka	What's this? venerable Nandaka	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? venerable Nandaka
PERSON	what's this? venerable one	What's this? Venerable One	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable One
PERSON	what's this? venerable pingiya	What's this? Venerable Pingiya	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Pingiya
PERSON	what's this? venerable punnaka	What's this? Venerable Punnaka	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Punnaka
PERSON	what's this? venerable rahula	What's this? Venerable Rahula	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Rahula
PERSON	what's this? venerable saariputta	What's this? Venerable Saariputta	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Saariputta
PERSON	what's this? venerable samiddhi	What's this? venerable Samiddhi	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? venerable Samiddhi
PERSON	what's this? venerable sariputta	What's this? venerable Sariputta	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? venerable Sariputta
PERSON	what's this? venerable sañjaya	What's this? Venerable Sañjaya	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Sañjaya
PERSON	what's this? venerable subhadda	What's this? Venerable Subhadda	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Subhadda
PERSON	what's this? venerable sāriputta	What's this? Venerable Sāriputta	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Sāriputta
PERSON	what's this? venerable tissa	What's this? Venerable Tissa	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Tissa
PERSON	what's this? venerable udaayii	What's this? Venerable Udaayii	1	1	graph/entities/TEXT/persons_inc_missing.txt	What's this? Venerable Udaayii
